node_id,longitude,latitude,node_type,source_id
N12d4834420_41d8859135,12.4834420,41.8859135,road_vertex,way/82718928
N12d4834424_41d8852321,12.4834424,41.8852321,road_vertex,way/1395671330
N12d4834433_41d8846360,12.4834433,41.8846360,road_vertex,way/999286048
N12d4834440_41d8852205,12.4834440,41.8852205,road_vertex,way/1395671330
N12d4834477_41d8858549,12.4834477,41.8858549,road_vertex,way/82718933
N12d4834478_41d8856119,12.4834478,41.8856119,road_vertex,way/82718933
N12d4834487_41d8846311,12.4834487,41.8846311,road_vertex,way/999286048
N12d4834517_41d8918548,12.4834517,41.8918548,road_vertex,way/24533698
N12d4834535_41d8933840,12.4834535,41.8933840,road_vertex,way/1236323214
N12d4834538_41d8906621,12.4834538,41.8906621,road_vertex,way/303404947
N12d4834573_41d8879671,12.4834573,41.8879671,road_vertex,way/1175936715
N12d4834606_41d8831550,12.4834606,41.8831550,road_vertex,way/778306413
N12d4834616_41d8961237,12.4834616,41.8961237,road_vertex,way/1544765581
N12d4834623_41d8885466,12.4834623,41.8885466,road_vertex,way/1216295048
N12d4834628_41d8846221,12.4834628,41.8846221,road_vertex,way/999286048
N12d4834632_41d8950113,12.4834632,41.8950113,road_vertex,way/124808543
N12d4834645_41d8858403,12.4834645,41.8858403,road_vertex,way/82718933
N12d4834654_41d8932633,12.4834654,41.8932633,road_vertex,way/123817494
N12d4834706_41d8934079,12.4834706,41.8934079,road_vertex,way/1236323214
N12d4834722_41d8849910,12.4834722,41.8849910,road_vertex,way/95927625
N12d4834723_41d8916746,12.4834723,41.8916746,road_vertex,way/1359182947
N12d4834738_41d8855616,12.4834738,41.8855616,road_vertex,way/82718920
N12d4834751_41d8953306,12.4834751,41.8953306,road_vertex,way/603411440
N12d4834755_41d8881486,12.4834755,41.8881486,road_vertex,way/1359195791
N12d4834757_41d8916617,12.4834757,41.8916617,road_vertex,way/1359181701
N12d4834762_41d8846141,12.4834762,41.8846141,road_vertex,way/999286048
N12d4834765_41d8856335,12.4834765,41.8856335,road_vertex,way/82718933
N12d4834766_41d8901485,12.4834766,41.8901485,road_vertex,way/123971365
N12d4834772_41d8886405,12.4834772,41.8886405,road_vertex,way/1216295048
N12d4834778_41d8901395,12.4834778,41.8901395,road_vertex,way/123971365
N12d4834812_41d8901576,12.4834812,41.8901576,road_vertex,way/123971372
N12d4834813_41d8916679,12.4834813,41.8916679,road_vertex,way/1359182947
N12d4834831_41d8901325,12.4834831,41.8901325,road_vertex,way/123971365
N12d4834833_41d8922824,12.4834833,41.8922824,road_vertex,way/123817477
N12d4834839_41d8884545,12.4834839,41.8884545,road_vertex,way/138303048
N12d4834846_41d8858159,12.4834846,41.8858159,road_vertex,way/82718933
N12d4834878_41d8831630,12.4834878,41.8831630,road_vertex,way/120853129
N12d4834886_41d8881604,12.4834886,41.8881604,road_vertex,way/1359195791
N12d4834894_41d8949414,12.4834894,41.8949414,road_vertex,way/124808545
N12d4834913_41d8901644,12.4834913,41.8901644,road_vertex,way/123971365
N12d4834927_41d8887329,12.4834927,41.8887329,road_vertex,way/1216295048
N12d4834929_41d8934180,12.4834929,41.8934180,road_vertex,way/1236323214
N12d4834936_41d8848198,12.4834936,41.8848198,road_vertex,way/95927623
N12d4834940_41d8901266,12.4834940,41.8901266,road_vertex,way/123971368
N12d4834942_41d8856583,12.4834942,41.8856583,road_vertex,way/82718933
N12d4834969_41d8918482,12.4834969,41.8918482,road_vertex,way/24533698
N12d4834976_41d8846086,12.4834976,41.8846086,road_vertex,way/999286048
N12d4835010_41d8845377,12.4835010,41.8845377,road_vertex,way/999286049
N12d4835015_41d8901667,12.4835015,41.8901667,road_vertex,way/123971365
N12d4835030_41d8857816,12.4835030,41.8857816,road_vertex,way/82718933
N12d4835043_41d8855781,12.4835043,41.8855781,road_vertex,way/82718920
N12d4835052_41d8952958,12.4835052,41.8952958,road_vertex,way/603411440
N12d4835062_41d8901252,12.4835062,41.8901252,road_vertex,way/123971365
N12d4835066_41d8884885,12.4835066,41.8884885,road_vertex,way/138303047
N12d4835066_41d8948972,12.4835066,41.8948972,road_vertex,way/124808545
N12d4835079_41d8856953,12.4835079,41.8856953,road_vertex,way/82718933
N12d4835084_41d8857500,12.4835084,41.8857500,road_vertex,way/82718933
N12d4835097_41d8849975,12.4835097,41.8849975,road_vertex,way/95927625
N12d4835098_41d8954384,12.4835098,41.8954384,road_vertex,way/203150441
N12d4835104_41d8846056,12.4835104,41.8846056,road_vertex,way/999286048
N12d4835106_41d8934167,12.4835106,41.8934167,road_vertex,way/1236323214
N12d4835113_41d8934393,12.4835113,41.8934393,road_vertex,way/86248311
N12d4835132_41d8831602,12.4835132,41.8831602,road_vertex,way/120853129
N12d4835133_41d8901658,12.4835133,41.8901658,road_vertex,way/123971369
N12d4835160_41d8947460,12.4835160,41.8947460,road_vertex,way/712386029
N12d4835170_41d8962414,12.4835170,41.8962414,road_vertex,way/140031906
N12d4835176_41d8934631,12.4835176,41.8934631,road_vertex,way/86248311
N12d4835179_41d8901277,12.4835179,41.8901277,road_vertex,way/123971365
N12d4835183_41d8846649,12.4835183,41.8846649,road_vertex,way/95927623
N12d4835217_41d8944325,12.4835217,41.8944325,road_vertex,way/124808554
N12d4835241_41d8901608,12.4835241,41.8901608,road_vertex,way/123971365
N12d4835264_41d8860754,12.4835264,41.8860754,road_vertex,way/82718905
N12d4835270_41d8952648,12.4835270,41.8952648,road_vertex,way/603411440
N12d4835271_41d8901337,12.4835271,41.8901337,road_vertex,way/123971374
N12d4835272_41d8858700,12.4835272,41.8858700,road_vertex,way/82718928
N12d4835280_41d8831842,12.4835280,41.8831842,road_vertex,way/1307313772
N12d4835285_41d8936570,12.4835285,41.8936570,road_vertex,way/999270770
N12d4835294_41d8846062,12.4835294,41.8846062,road_vertex,way/999286043
N12d4835296_41d8945878,12.4835296,41.8945878,road_vertex,way/603411447
N12d4835298_41d8889266,12.4835298,41.8889266,road_vertex,way/1216295048
N12d4835298_41d8964254,12.4835298,41.8964254,road_vertex,way/140031906
N12d4835304_41d8901538,12.4835304,41.8901538,road_vertex,way/123971365
N12d4835323_41d8901439,12.4835323,41.8901439,road_vertex,way/123971365
N12d4835326_41d8831514,12.4835326,41.8831514,road_vertex,way/120853129
N12d4835345_41d8856046,12.4835345,41.8856046,road_vertex,way/82718920
N12d4835346_41d8845960,12.4835346,41.8845960,road_vertex,way/999286041
N12d4835365_41d8885444,12.4835365,41.8885444,road_vertex,way/138303047
N12d4835368_41d8925333,12.4835368,41.8925333,road_vertex,way/209185938
N12d4835409_41d8917094,12.4835409,41.8917094,road_vertex,way/1359182948
N12d4835423_41d8935014,12.4835423,41.8935014,road_vertex,way/999270771
N12d4835429_41d8907310,12.4835429,41.8907310,road_vertex,way/120959444
N12d4835447_41d8831330,12.4835447,41.8831330,road_vertex,way/120853129
N12d4835498_41d8918347,12.4835498,41.8918347,road_vertex,way/123817468
N12d4835499_41d8846111,12.4835499,41.8846111,road_vertex,way/999286044
N12d4835506_41d8850055,12.4835506,41.8850055,road_vertex,way/95927625
N12d4835508_41d8952203,12.4835508,41.8952203,road_vertex,way/603411440
N12d4835517_41d8845567,12.4835517,41.8845567,road_vertex,way/999286046
N12d4835526_41d8858227,12.4835526,41.8858227,road_vertex,way/82718920
N12d4835526_41d8933580,12.4835526,41.8933580,road_vertex,way/123817494
N12d4835573_41d8845422,12.4835573,41.8845422,road_vertex,way/999286049
N12d4835593_41d8856400,12.4835593,41.8856400,road_vertex,way/82718920
N12d4835594_41d8894802,12.4835594,41.8894802,road_vertex,way/1216295048
N12d4835617_41d8886400,12.4835617,41.8886400,road_vertex,way/366796445
N12d4835640_41d8846166,12.4835640,41.8846166,road_vertex,way/999286044
N12d4835690_41d8947583,12.4835690,41.8947583,road_vertex,way/712386029
N12d4835706_41d8857698,12.4835706,41.8857698,road_vertex,way/82718920
N12d4835718_41d8856763,12.4835718,41.8856763,road_vertex,way/82718920
N12d4835743_41d8857260,12.4835743,41.8857260,road_vertex,way/82718920
N12d4835748_41d8894791,12.4835748,41.8894791,road_vertex,way/1216295048
N12d4835761_41d8933907,12.4835761,41.8933907,road_vertex,way/1236323214
N12d4835768_41d8848307,12.4835768,41.8848307,road_vertex,way/95927617
N12d4835768_41d8891538,12.4835768,41.8891538,road_vertex,way/1216295048
N12d4835781_41d8846276,12.4835781,41.8846276,road_vertex,way/999286044
N12d4835791_41d8947349,12.4835791,41.8947349,road_vertex,way/712983097
N12d4835821_41d8924974,12.4835821,41.8924974,road_vertex,way/535670470
N12d4835888_41d8923605,12.4835888,41.8923605,road_vertex,way/123817477
N12d4835893_41d8894761,12.4835893,41.8894761,road_vertex,way/1216295048
N12d4835922_41d8846410,12.4835922,41.8846410,road_vertex,way/999286044
N12d4835963_41d8953991,12.4835963,41.8953991,road_vertex,way/203150441
N12d4835982_41d8846530,12.4835982,41.8846530,road_vertex,way/999286044
N12d4835983_41d8922002,12.4835983,41.8922002,road_vertex,way/28044937
N12d4835988_41d8923730,12.4835988,41.8923730,road_vertex,way/123817477
N12d4835996_41d8846630,12.4835996,41.8846630,road_vertex,way/999286045
N12d4836009_41d8846725,12.4836009,41.8846725,road_vertex,way/999286045
N12d4836026_41d8894719,12.4836026,41.8894719,road_vertex,way/1216295048
N12d4836027_41d8944464,12.4836027,41.8944464,road_vertex,way/712996457
N12d4836031_41d8880907,12.4836031,41.8880907,road_vertex,way/1216295046
N12d4836032_41d8830113,12.4836032,41.8830113,road_vertex,way/120853129
N12d4836038_41d8924692,12.4836038,41.8924692,road_vertex,way/123817477
N12d4836049_41d8850259,12.4836049,41.8850259,road_vertex,way/95927625
N12d4836071_41d8923894,12.4836071,41.8923894,road_vertex,way/123817477
N12d4836095_41d8924512,12.4836095,41.8924512,road_vertex,way/123817477
N12d4836099_41d8863016,12.4836099,41.8863016,road_vertex,way/834012170
N12d4836116_41d8924332,12.4836116,41.8924332,road_vertex,way/123817477
N12d4836117_41d8828496,12.4836117,41.8828496,road_vertex,way/778306413
N12d4836120_41d8924120,12.4836120,41.8924120,road_vertex,way/123817477
N12d4836128_41d8894661,12.4836128,41.8894661,road_vertex,way/1216295048
N12d4836142_41d8936187,12.4836142,41.8936187,road_vertex,way/999270771
N12d4836152_41d8946512,12.4836152,41.8946512,road_vertex,way/712996457
N12d4836161_41d8830151,12.4836161,41.8830151,road_vertex,way/1307313772
N12d4836189_41d8903408,12.4836189,41.8903408,road_vertex,way/1455255671
N12d4836200_41d8936282,12.4836200,41.8936282,road_vertex,way/123817498
N12d4836219_41d8901010,12.4836219,41.8901010,road_vertex,way/123971374
N12d4836254_41d8936367,12.4836254,41.8936367,road_vertex,way/999270772
N12d4836290_41d8962690,12.4836290,41.8962690,road_vertex,way/38105963
N12d4836304_41d8946080,12.4836304,41.8946080,road_vertex,way/603411447
N12d4836311_41d8845597,12.4836311,41.8845597,road_vertex,way/999286049
N12d4836322_41d8953770,12.4836322,41.8953770,road_vertex,way/203150441
N12d4836353_41d8890235,12.4836353,41.8890235,road_vertex,way/1526697308
N12d4836377_41d8894444,12.4836377,41.8894444,road_vertex,way/1216295048
N12d4836385_41d8947721,12.4836385,41.8947721,road_vertex,way/712386031
N12d4836481_41d8934821,12.4836481,41.8934821,road_vertex,way/111539860
N12d4836485_41d8949820,12.4836485,41.8949820,road_vertex,way/603411440
N12d4836599_41d8850544,12.4836599,41.8850544,road_vertex,way/95927625
N12d4836609_41d8933526,12.4836609,41.8933526,road_vertex,way/1236323214
N12d4836619_41d8969336,12.4836619,41.8969336,road_vertex,way/23752656
N12d4836653_41d8848507,12.4836653,41.8848507,road_vertex,way/95927617
N12d4836663_41d8943403,12.4836663,41.8943403,road_vertex,way/44490528
N12d4836683_41d8937036,12.4836683,41.8937036,road_vertex,way/999270772
N12d4836746_41d8949119,12.4836746,41.8949119,road_vertex,way/603411440
N12d4836781_41d8957437,12.4836781,41.8957437,road_vertex,way/1544765581
N12d4836801_41d8923350,12.4836801,41.8923350,road_vertex,way/1185939968
N12d4836801_41d8923477,12.4836801,41.8923477,road_vertex,way/1185939968
N12d4836829_41d8944805,12.4836829,41.8944805,road_vertex,way/712996457
N12d4836873_41d8923531,12.4836873,41.8923531,road_vertex,way/1185939968
N12d4836882_41d8923073,12.4836882,41.8923073,road_vertex,way/1185939968
N12d4836891_41d8846900,12.4836891,41.8846900,road_vertex,way/95927611
N12d4836923_41d8948670,12.4836923,41.8948670,road_vertex,way/1119342183
N12d4836981_41d8850933,12.4836981,41.8850933,road_vertex,way/95927625
N12d4837024_41d8922698,12.4837024,41.8922698,road_vertex,way/1185939968
N12d4837060_41d8943356,12.4837060,41.8943356,road_vertex,way/44490528
N12d4837078_41d8890179,12.4837078,41.8890179,road_vertex,way/1526697308
N12d4837081_41d8947859,12.4837081,41.8947859,road_vertex,way/712386031
N12d4837087_41d8933311,12.4837087,41.8933311,road_vertex,way/1236323214
N12d4837142_41d8845846,12.4837142,41.8845846,road_vertex,way/999286049
N12d4837155_41d8923774,12.4837155,41.8923774,road_vertex,way/1185939967
N12d4837173_41d8953082,12.4837173,41.8953082,road_vertex,way/203150441
N12d4837204_41d8894436,12.4837204,41.8894436,road_vertex,way/366796445
N12d4837236_41d8851293,12.4837236,41.8851293,road_vertex,way/95927625
N12d4837236_41d8918530,12.4837236,41.8918530,road_vertex,way/1359182948
N12d4837246_41d8947892,12.4837246,41.8947892,road_vertex,way/712386030
N12d4837283_41d8848757,12.4837283,41.8848757,road_vertex,way/95927617
N12d4837294_41d8923874,12.4837294,41.8923874,road_vertex,way/1185939967
N12d4837304_41d8946302,12.4837304,41.8946302,road_vertex,way/603411447
N12d4837308_41d8956676,12.4837308,41.8956676,road_vertex,way/1331379385
N12d4837324_41d8948751,12.4837324,41.8948751,road_vertex,way/1119342183
N12d4837352_41d8957777,12.4837352,41.8957777,road_vertex,way/166261117
N12d4837384_41d8851687,12.4837384,41.8851687,road_vertex,way/95927625
N12d4837410_41d8852449,12.4837410,41.8852449,road_vertex,way/95927625
N12d4837437_41d8852211,12.4837437,41.8852211,road_vertex,way/95927625
N12d4837452_41d8895321,12.4837452,41.8895321,road_vertex,way/366796445
N12d4837453_41d8956623,12.4837453,41.8956623,road_vertex,way/1331379385
N12d4837468_41d8968541,12.4837468,41.8968541,road_vertex,way/1197185111
N12d4837482_41d8956496,12.4837482,41.8956496,road_vertex,way/836548365
N12d4837483_41d8956612,12.4837483,41.8956612,road_vertex,way/1331379385
N12d4837505_41d8956379,12.4837505,41.8956379,road_vertex,way/836548365
N12d4837511_41d8956729,12.4837511,41.8956729,road_vertex,way/836548365
N12d4837558_41d8956237,12.4837558,41.8956237,road_vertex,way/836548365
N12d4837567_41d8956875,12.4837567,41.8956875,road_vertex,way/836548365
N12d4837569_41d8895738,12.4837569,41.8895738,road_vertex,way/366796445
N12d4837603_41d8947059,12.4837603,41.8947059,road_vertex,way/712386030
N12d4837603_41d8948713,12.4837603,41.8948713,road_vertex,way/1119342183
N12d4837624_41d8941132,12.4837624,41.8941132,road_vertex,way/603411421
N12d4837627_41d8956158,12.4837627,41.8956158,road_vertex,way/836548365
N12d4837652_41d8934366,12.4837652,41.8934366,road_vertex,way/1159311021
N12d4837662_41d8937763,12.4837662,41.8937763,road_vertex,way/603411423
N12d4837718_41d8957018,12.4837718,41.8957018,road_vertex,way/836548365
N12d4837758_41d8896286,12.4837758,41.8896286,road_vertex,way/366796445
N12d4837774_41d8888952,12.4837774,41.8888952,road_vertex,way/131557387
N12d4837786_41d8887131,12.4837786,41.8887131,road_vertex,way/131557387
N12d4837788_41d8960989,12.4837788,41.8960989,road_vertex,way/38105963
N12d4837789_41d8888016,12.4837789,41.8888016,road_vertex,way/131557387
N12d4837799_41d8890124,12.4837799,41.8890124,road_vertex,way/1526697308
N12d4837809_41d8889844,12.4837809,41.8889844,road_vertex,way/131557387
N12d4837816_41d8889565,12.4837816,41.8889565,road_vertex,way/131557387
N12d4837826_41d8847207,12.4837826,41.8847207,road_vertex,way/95927611
N12d4837829_41d8955984,12.4837829,41.8955984,road_vertex,way/836548365
N12d4837847_41d8968622,12.4837847,41.8968622,road_vertex,way/1197185099
N12d4837860_41d8918561,12.4837860,41.8918561,road_vertex,way/1359182948
N12d4837874_41d8946421,12.4837874,41.8946421,road_vertex,way/712386030
N12d4837887_41d8849106,12.4837887,41.8849106,road_vertex,way/95927617
N12d4837902_41d8957120,12.4837902,41.8957120,road_vertex,way/836548365
N12d4837927_41d8846191,12.4837927,41.8846191,road_vertex,way/999286049
N12d4837928_41d8924016,12.4837928,41.8924016,road_vertex,way/1185939967
N12d4837931_41d8886456,12.4837931,41.8886456,road_vertex,way/131557387
N12d4837945_41d8890371,12.4837945,41.8890371,road_vertex,way/131557381
N12d4837950_41d8956458,12.4837950,41.8956458,road_vertex,way/836548338
N12d4838005_41d8940017,12.4838005,41.8940017,road_vertex,way/603411421
N12d4838024_41d8955892,12.4838024,41.8955892,road_vertex,way/836548365
N12d4838033_41d8891825,12.4838033,41.8891825,road_vertex,way/131557381
N12d4838053_41d8891373,12.4838053,41.8891373,road_vertex,way/131557381
N12d4838064_41d8890870,12.4838064,41.8890870,road_vertex,way/131557381
N12d4838069_41d8920104,12.4838069,41.8920104,road_vertex,way/1160871675
N12d4838088_41d8938333,12.4838088,41.8938333,road_vertex,way/603411421
N12d4838096_41d8886042,12.4838096,41.8886042,road_vertex,way/131557387
N12d4838103_41d8897051,12.4838103,41.8897051,road_vertex,way/366796445
N12d4838111_41d8947663,12.4838111,41.8947663,road_vertex,way/1119342183
N12d4838196_41d8955823,12.4838196,41.8955823,road_vertex,way/836548365
N12d4838230_41d8936549,12.4838230,41.8936549,road_vertex,way/111539858
N12d4838274_41d8947588,12.4838274,41.8947588,road_vertex,way/1119342183
N12d4838292_41d8941451,12.4838292,41.8941451,road_vertex,way/44490528
N12d4838304_41d8923774,12.4838304,41.8923774,road_vertex,way/28044937
N12d4838340_41d8924218,12.4838340,41.8924218,road_vertex,way/1185939967
N12d4838358_41d8893846,12.4838358,41.8893846,road_vertex,way/131557381
N12d4838413_41d8897671,12.4838413,41.8897671,road_vertex,way/366796445
N12d4838436_41d8902750,12.4838436,41.8902750,road_vertex,way/1455255671
N12d4838440_41d8885562,12.4838440,41.8885562,road_vertex,way/131557387
N12d4838450_41d8846511,12.4838450,41.8846511,road_vertex,way/999286049
N12d4838457_41d8849511,12.4838457,41.8849511,road_vertex,way/95927617
N12d4838518_41d8968261,12.4838518,41.8968261,road_vertex,way/23752656
N12d4838610_41d8955587,12.4838610,41.8955587,road_vertex,way/1232291708
N12d4838658_41d8924072,12.4838658,41.8924072,road_vertex,way/1185939967
N12d4838658_41d8947657,12.4838658,41.8947657,road_vertex,way/1119342183
N12d4838693_41d8957396,12.4838693,41.8957396,road_vertex,way/836548365
N12d4838716_41d8937200,12.4838716,41.8937200,road_vertex,way/111539857
N12d4838754_41d8955699,12.4838754,41.8955699,road_vertex,way/1232291708
N12d4838789_41d8919225,12.4838789,41.8919225,road_vertex,way/1359195785
N12d4838801_41d8957246,12.4838801,41.8957246,road_vertex,way/836548341
N12d4838841_41d8896268,12.4838841,41.8896268,road_vertex,way/131557381
N12d4838883_41d8955407,12.4838883,41.8955407,road_vertex,way/836548365
