edge_id,from_node_id,to_node_id,distance_km,travel_time_min,highway,surface,access,oneway,lit,wheelchair,routable_walk,source_id
Eway/998810008_0_R,N12d4861903_41d8914227,N12d4861969_41d8914205,0.000599,0.01,path,,private,,,,no,way/998810008
Eway/998810009_0,N12d4861558_41d8914338,N12d4860930_41d8914553,0.005722,0.11,steps,,private,,,,no,way/998810009
Eway/998810009_0_R,N12d4860930_41d8914553,N12d4861558_41d8914338,0.005722,0.11,steps,,private,,,,no,way/998810009
Eway/998810010_0,N12d4862337_41d8914241,N12d4862268_41d8914109,0.001575,0.02,path,,,,,,yes,way/998810010
Eway/998810010_0_R,N12d4862268_41d8914109,N12d4862337_41d8914241,0.001575,0.02,path,,,,,,yes,way/998810010
Eway/998810010_1,N12d4862268_41d8914109,N12d4861969_41d8914205,0.002695,0.03,path,,,,,,yes,way/998810010
Eway/998810010_1_R,N12d4861969_41d8914205,N12d4862268_41d8914109,0.002695,0.03,path,,,,,,yes,way/998810010
Eway/998810150_0,N12d4887466_41d8908522,N12d4888411_41d8908290,0.008237,0.10,pedestrian,,,,,,yes,way/998810150
Eway/998810150_0_R,N12d4888411_41d8908290,N12d4887466_41d8908522,0.008237,0.10,pedestrian,,,,,,yes,way/998810150
Eway/998810151_0,N12d4885945_41d8907540,N12d4885724_41d8907612,0.001997,0.02,footway,,,,,,yes,way/998810151
Eway/998810151_0_R,N12d4885724_41d8907612,N12d4885945_41d8907540,0.001997,0.02,footway,,,,,,yes,way/998810151
Eway/998810152_0,N12d4886360_41d8907406,N12d4885945_41d8907540,0.003744,0.07,steps,,,,,,yes,way/998810152
Eway/998810152_0_R,N12d4885945_41d8907540,N12d4886360_41d8907406,0.003744,0.07,steps,,,,,,yes,way/998810152
Eway/998810153_0,N12d4886825_41d8907256,N12d4886360_41d8907406,0.004195,0.05,footway,,,,,,yes,way/998810153
Eway/998810153_0_R,N12d4886360_41d8907406,N12d4886825_41d8907256,0.004195,0.05,footway,,,,,,yes,way/998810153
Eway/998810154_0,N12d4879193_41d8912234,N12d4879040_41d8911642,0.006703,0.13,steps,,,,,,yes,way/998810154
Eway/998810154_0_R,N12d4879040_41d8911642,N12d4879193_41d8912234,0.006703,0.13,steps,,,,,,yes,way/998810154
Eway/998810155_0,N12d4879274_41d8912440,N12d4879193_41d8912234,0.002387,0.03,path,,,,,,yes,way/998810155
Eway/998810155_0_R,N12d4879193_41d8912234,N12d4879274_41d8912440,0.002387,0.03,path,,,,,,yes,way/998810155
Eway/998810156_0,N12d4879040_41d8911642,N12d4878890_41d8911330,0.003685,0.04,path,,,,,,yes,way/998810156
Eway/998810156_0_R,N12d4878890_41d8911330,N12d4879040_41d8911642,0.003685,0.04,path,,,,,,yes,way/998810156
Eway/998810156_1,N12d4878890_41d8911330,N12d4878890_41d8911225,0.001168,0.01,path,,,,,,yes,way/998810156
Eway/998810156_1_R,N12d4878890_41d8911225,N12d4878890_41d8911330,0.001168,0.01,path,,,,,,yes,way/998810156
Eway/998810156_2,N12d4878890_41d8911225,N12d4878932_41d8911112,0.001304,0.02,path,,,,,,yes,way/998810156
Eway/998810156_2_R,N12d4878932_41d8911112,N12d4878890_41d8911225,0.001304,0.02,path,,,,,,yes,way/998810156
Eway/998810156_3,N12d4878932_41d8911112,N12d4879010_41d8911023,0.001182,0.01,path,,,,,,yes,way/998810156
Eway/998810156_3_R,N12d4879010_41d8911023,N12d4878932_41d8911112,0.001182,0.01,path,,,,,,yes,way/998810156
Eway/998810156_4,N12d4879010_41d8911023,N12d4879458_41d8910723,0.004988,0.06,path,,,,,,yes,way/998810156
Eway/998810156_4_R,N12d4879458_41d8910723,N12d4879010_41d8911023,0.004988,0.06,path,,,,,,yes,way/998810156
Eway/998810156_5,N12d4879458_41d8910723,N12d4879763_41d8910422,0.004192,0.05,path,,,,,,yes,way/998810156
Eway/998810156_5_R,N12d4879763_41d8910422,N12d4879458_41d8910723,0.004192,0.05,path,,,,,,yes,way/998810156
Eway/998810156_6,N12d4879763_41d8910422,N12d4879937_41d8910074,0.004129,0.05,path,,,,,,yes,way/998810156
Eway/998810156_6_R,N12d4879937_41d8910074,N12d4879763_41d8910422,0.004129,0.05,path,,,,,,yes,way/998810156
Eway/998810156_7,N12d4879937_41d8910074,N12d4879843_41d8909609,0.005229,0.06,path,,,,,,yes,way/998810156
Eway/998810156_7_R,N12d4879843_41d8909609,N12d4879937_41d8910074,0.005229,0.06,path,,,,,,yes,way/998810156
Eway/998810156_8,N12d4879843_41d8909609,N12d4878994_41d8908049,0.018716,0.22,path,,,,,,yes,way/998810156
Eway/998810156_8_R,N12d4878994_41d8908049,N12d4879843_41d8909609,0.018716,0.22,path,,,,,,yes,way/998810156
Eway/998810161_0,N12d4873075_41d8914366,N12d4874700_41d8913767,0.015010,0.18,footway,,,,,,yes,way/998810161
Eway/998810161_0_R,N12d4874700_41d8913767,N12d4873075_41d8914366,0.015010,0.18,footway,,,,,,yes,way/998810161
Eway/998810161_1,N12d4874700_41d8913767,N12d4875223_41d8913936,0.004719,0.06,footway,,,,,,yes,way/998810161
Eway/998810161_1_R,N12d4875223_41d8913936,N12d4874700_41d8913767,0.004719,0.06,footway,,,,,,yes,way/998810161
Eway/998810161_2,N12d4875223_41d8913936,N12d4876008_41d8914405,0.008332,0.10,footway,,,,,,yes,way/998810161
Eway/998810161_2_R,N12d4876008_41d8914405,N12d4875223_41d8913936,0.008332,0.10,footway,,,,,,yes,way/998810161
Eway/998812219_0,N12d4872439_41d8908730,N12d4872051_41d8907966,0.009082,0.18,steps,,,,,,yes,way/998812219
Eway/998812219_0_R,N12d4872051_41d8907966,N12d4872439_41d8908730,0.009082,0.18,steps,,,,,,yes,way/998812219
Eway/998812220_0,N12d4872536_41d8908932,N12d4872439_41d8908730,0.002385,0.03,footway,,,,,,yes,way/998812220
Eway/998812220_0_R,N12d4872439_41d8908730,N12d4872536_41d8908932,0.002385,0.03,footway,,,,,,yes,way/998812220
Eway/998877105_0,N12d4849559_41d8907722,N12d4849450_41d8907652,0.001192,0.02,steps,,,,yes,,yes,way/998877105
Eway/998877105_0_R,N12d4849450_41d8907652,N12d4849559_41d8907722,0.001192,0.02,steps,,,,yes,,yes,way/998877105
Eway/998877105_1,N12d4849450_41d8907652,N12d4849347_41d8907651,0.000853,0.02,steps,,,,yes,,yes,way/998877105
Eway/998877105_1_R,N12d4849347_41d8907651,N12d4849450_41d8907652,0.000853,0.02,steps,,,,yes,,yes,way/998877105
Eway/998877105_2,N12d4849347_41d8907651,N12d4849240_41d8907689,0.000981,0.02,steps,,,,yes,,yes,way/998877105
Eway/998877105_2_R,N12d4849240_41d8907689,N12d4849347_41d8907651,0.000981,0.02,steps,,,,yes,,yes,way/998877105
Eway/998877105_3,N12d4849240_41d8907689,N12d4848707_41d8908098,0.006336,0.13,steps,,,,yes,,yes,way/998877105
Eway/998877105_3_R,N12d4848707_41d8908098,N12d4849240_41d8907689,0.006336,0.13,steps,,,,yes,,yes,way/998877105
Eway/998877105_4,N12d4848707_41d8908098,N12d4848513_41d8908231,0.002183,0.04,steps,,,,yes,,yes,way/998877105
Eway/998877105_4_R,N12d4848513_41d8908231,N12d4848707_41d8908098,0.002183,0.04,steps,,,,yes,,yes,way/998877105
Eway/998877105_5,N12d4848513_41d8908231,N12d4848410_41d8908288,0.001062,0.02,steps,,,,yes,,yes,way/998877105
Eway/998877105_5_R,N12d4848410_41d8908288,N12d4848513_41d8908231,0.001062,0.02,steps,,,,yes,,yes,way/998877105
Eway/998877105_6,N12d4848410_41d8908288,N12d4848311_41d8908298,0.000827,0.02,steps,,,,yes,,yes,way/998877105
Eway/998877105_6_R,N12d4848311_41d8908298,N12d4848410_41d8908288,0.000827,0.02,steps,,,,yes,,yes,way/998877105
Eway/998877105_7,N12d4848311_41d8908298,N12d4848230_41d8908262,0.000781,0.02,steps,,,,yes,,yes,way/998877105
Eway/998877105_7_R,N12d4848230_41d8908262,N12d4848311_41d8908298,0.000781,0.02,steps,,,,yes,,yes,way/998877105
Eway/998877105_8,N12d4848230_41d8908262,N12d4848197_41d8908184,0.000909,0.02,steps,,,,yes,,yes,way/998877105
Eway/998877105_8_R,N12d4848197_41d8908184,N12d4848230_41d8908262,0.000909,0.02,steps,,,,yes,,yes,way/998877105
Eway/998877105_9,N12d4848197_41d8908184,N12d4848238_41d8907140,0.011614,0.23,steps,,,,yes,,yes,way/998877105
Eway/998877105_9_R,N12d4848238_41d8907140,N12d4848197_41d8908184,0.011614,0.23,steps,,,,yes,,yes,way/998877105
Eway/998877105_10,N12d4848238_41d8907140,N12d4848318_41d8906988,0.001815,0.04,steps,,,,yes,,yes,way/998877105
Eway/998877105_10_R,N12d4848318_41d8906988,N12d4848238_41d8907140,0.001815,0.04,steps,,,,yes,,yes,way/998877105
Eway/998877106_0,N12d4851771_41d8913924,N12d4852492_41d8915193,0.015321,0.18,pedestrian,unhewn_cobblestone,,,,,yes,way/998877106
Eway/998877106_0_R,N12d4852492_41d8915193,N12d4851771_41d8913924,0.015321,0.18,pedestrian,unhewn_cobblestone,,,,,yes,way/998877106
Eway/998877106_1,N12d4852492_41d8915193,N12d4855575_41d8920140,0.060639,0.73,pedestrian,unhewn_cobblestone,,,,,yes,way/998877106
Eway/998877106_1_R,N12d4855575_41d8920140,N12d4852492_41d8915193,0.060639,0.73,pedestrian,unhewn_cobblestone,,,,,yes,way/998877106
Eway/999270640_0,N12d4828112_41d8926791,N12d4827922_41d8926626,0.002417,0.05,steps,paving_stones,,,,,yes,way/999270640
Eway/999270640_0_R,N12d4827922_41d8926626,N12d4828112_41d8926791,0.002417,0.05,steps,paving_stones,,,,,yes,way/999270640
Eway/999270641_0,N12d4828503_41d8927130,N12d4828112_41d8926791,0.004968,0.10,steps,paving_stones,,,,,yes,way/999270641
Eway/999270641_0_R,N12d4828112_41d8926791,N12d4828503_41d8927130,0.004968,0.10,steps,paving_stones,,,,,yes,way/999270641
Eway/999270642_0,N12d4828736_41d8927331,N12d4828503_41d8927130,0.002952,0.04,footway,sett,,,,,yes,way/999270642
Eway/999270642_0_R,N12d4828503_41d8927130,N12d4828736_41d8927331,0.002952,0.04,footway,sett,,,,,yes,way/999270642
Eway/999270643_0,N12d4829125_41d8927668,N12d4828736_41d8927331,0.004941,0.10,steps,paving_stones,,,,,yes,way/999270643
Eway/999270643_0_R,N12d4828736_41d8927331,N12d4829125_41d8927668,0.004941,0.10,steps,paving_stones,,,,,yes,way/999270643
Eway/999270644_0,N12d4829343_41d8927857,N12d4829125_41d8927668,0.002770,0.03,footway,sett,,,,,yes,way/999270644
Eway/999270644_0_R,N12d4829125_41d8927668,N12d4829343_41d8927857,0.002770,0.03,footway,sett,,,,,yes,way/999270644
Eway/999270645_0,N12d4829759_41d8928217,N12d4829343_41d8927857,0.005280,0.11,steps,paving_stones,,,,,yes,way/999270645
Eway/999270645_0_R,N12d4829343_41d8927857,N12d4829759_41d8928217,0.005280,0.11,steps,paving_stones,,,,,yes,way/999270645
Eway/999270646_0,N12d4829977_41d8928406,N12d4829759_41d8928217,0.002770,0.03,footway,sett,,,,,yes,way/999270646
Eway/999270646_0_R,N12d4829759_41d8928217,N12d4829977_41d8928406,0.002770,0.03,footway,sett,,,,,yes,way/999270646
Eway/999270647_0,N12d4830353_41d8928732,N12d4829977_41d8928406,0.004778,0.10,steps,paving_stones,,,,,yes,way/999270647
Eway/999270647_0_R,N12d4829977_41d8928406,N12d4830353_41d8928732,0.004778,0.10,steps,paving_stones,,,,,yes,way/999270647
Eway/999270648_0,N12d4828676_41d8934198,N12d4828008_41d8935192,0.012359,0.15,pedestrian,sett,,,yes,,yes,way/999270648
Eway/999270648_0_R,N12d4828008_41d8935192,N12d4828676_41d8934198,0.012359,0.15,pedestrian,sett,,,yes,,yes,way/999270648
Eway/999270648_1,N12d4828008_41d8935192,N12d4827493_41d8935968,0.009624,0.12,pedestrian,sett,,,yes,,yes,way/999270648
Eway/999270648_1_R,N12d4827493_41d8935968,N12d4828008_41d8935192,0.009624,0.12,pedestrian,sett,,,yes,,yes,way/999270648
Eway/999270649_0,N12d4827888_41d8933275,N12d4826412_41d8933099,0.012373,0.15,pedestrian,sett,,,yes,,yes,way/999270649
Eway/999270649_0_R,N12d4826412_41d8933099,N12d4827888_41d8933275,0.012373,0.15,pedestrian,sett,,,yes,,yes,way/999270649
Eway/999270649_1,N12d4826412_41d8933099,N12d4824769_41d8932906,0.013768,0.17,pedestrian,sett,,,yes,,yes,way/999270649
Eway/999270649_1_R,N12d4824769_41d8932906,N12d4826412_41d8933099,0.013768,0.17,pedestrian,sett,,,yes,,yes,way/999270649
Eway/999270650_0,N12d4828090_41d8933806,N12d4826605_41d8934496,0.014490,0.17,pedestrian,sett,,,yes,,yes,way/999270650
Eway/999270650_0_R,N12d4826605_41d8934496,N12d4828090_41d8933806,0.014490,0.17,pedestrian,sett,,,yes,,yes,way/999270650
Eway/999270651_0,N12d4828090_41d8933806,N12d4827888_41d8933275,0.006137,0.07,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_0_R,N12d4827888_41d8933275,N12d4828090_41d8933806,0.006137,0.07,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_1,N12d4827888_41d8933275,N12d4828035_41d8932704,0.006465,0.08,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_1_R,N12d4828035_41d8932704,N12d4827888_41d8933275,0.006465,0.08,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_2,N12d4828035_41d8932704,N12d4828573_41d8932250,0.006732,0.08,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_2_R,N12d4828573_41d8932250,N12d4828035_41d8932704,0.006732,0.08,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_3,N12d4828573_41d8932250,N12d4829270_41d8932058,0.006152,0.07,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_3_R,N12d4829270_41d8932058,N12d4828573_41d8932250,0.006152,0.07,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_4,N12d4829270_41d8932058,N12d4830065_41d8932206,0.006783,0.08,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_4_R,N12d4830065_41d8932206,N12d4829270_41d8932058,0.006783,0.08,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_5,N12d4830065_41d8932206,N12d4830613_41d8932608,0.006368,0.08,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_5_R,N12d4830613_41d8932608,N12d4830065_41d8932206,0.006368,0.08,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_6,N12d4830613_41d8932608,N12d4830888_41d8933155,0.006494,0.08,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_6_R,N12d4830888_41d8933155,N12d4830613_41d8932608,0.006494,0.08,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_7,N12d4830888_41d8933155,N12d4830664_41d8933742,0.006785,0.08,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_7_R,N12d4830664_41d8933742,N12d4830888_41d8933155,0.006785,0.08,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_8,N12d4830664_41d8933742,N12d4830101_41d8934137,0.006404,0.08,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_8_R,N12d4830101_41d8934137,N12d4830664_41d8933742,0.006404,0.08,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_9,N12d4830101_41d8934137,N12d4829409_41d8934294,0.005988,0.07,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_9_R,N12d4829409_41d8934294,N12d4830101_41d8934137,0.005988,0.07,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_10,N12d4829409_41d8934294,N12d4828676_41d8934198,0.006160,0.07,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_10_R,N12d4828676_41d8934198,N12d4829409_41d8934294,0.006160,0.07,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_11,N12d4828676_41d8934198,N12d4828090_41d8933806,0.006521,0.08,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270651_11_R,N12d4828090_41d8933806,N12d4828676_41d8934198,0.006521,0.08,pedestrian,sett,,,yes,,yes,way/999270651
Eway/999270770_0,N12d4835285_41d8936570,N12d4834158_41d8936916,0.010091,0.20,steps,,,,,,yes,way/999270770
Eway/999270770_0_R,N12d4834158_41d8936916,N12d4835285_41d8936570,0.010091,0.20,steps,,,,,,yes,way/999270770
Eway/999270771_0,N12d4835423_41d8935014,N12d4836142_41d8936187,0.014337,0.29,steps,sett,,,,,yes,way/999270771
Eway/999270771_0_R,N12d4836142_41d8936187,N12d4835423_41d8935014,0.014337,0.29,steps,sett,,,,,yes,way/999270771
Eway/999270772_0,N12d4836254_41d8936367,N12d4836683_41d8937036,0.008243,0.16,steps,sett,,,,,yes,way/999270772
Eway/999270772_0_R,N12d4836683_41d8937036,N12d4836254_41d8936367,0.008243,0.16,steps,sett,,,,,yes,way/999270772
Eway/999286023_0,N12d4859595_41d8897123,N12d4858627_41d8896116,0.013769,0.17,footway,compacted,,,,,yes,way/999286023
Eway/999286023_0_R,N12d4858627_41d8896116,N12d4859595_41d8897123,0.013769,0.17,footway,compacted,,,,,yes,way/999286023
Eway/999286023_1,N12d4858627_41d8896116,N12d4858245_41d8895552,0.007023,0.08,footway,compacted,,,,,yes,way/999286023
Eway/999286023_1_R,N12d4858245_41d8895552,N12d4858627_41d8896116,0.007023,0.08,footway,compacted,,,,,yes,way/999286023
Eway/999286023_2,N12d4858245_41d8895552,N12d4858580_41d8895477,0.002896,0.03,footway,compacted,,,,,yes,way/999286023
Eway/999286023_2_R,N12d4858580_41d8895477,N12d4858245_41d8895552,0.002896,0.03,footway,compacted,,,,,yes,way/999286023
Eway/999286023_3,N12d4858580_41d8895477,N12d4858761_41d8895427,0.001598,0.02,footway,compacted,,,,,yes,way/999286023
Eway/999286023_3_R,N12d4858761_41d8895427,N12d4858580_41d8895477,0.001598,0.02,footway,compacted,,,,,yes,way/999286023
Eway/999286023_4,N12d4858761_41d8895427,N12d4858928_41d8895332,0.001740,0.02,footway,compacted,,,,,yes,way/999286023
Eway/999286023_4_R,N12d4858928_41d8895332,N12d4858761_41d8895427,0.001740,0.02,footway,compacted,,,,,yes,way/999286023
Eway/999286023_5,N12d4858928_41d8895332,N12d4859938_41d8894642,0.011347,0.14,footway,compacted,,,,,yes,way/999286023
Eway/999286023_5_R,N12d4859938_41d8894642,N12d4858928_41d8895332,0.011347,0.14,footway,compacted,,,,,yes,way/999286023
Eway/999286023_6,N12d4859938_41d8894642,N12d4860307_41d8894337,0.004564,0.05,footway,compacted,,,,,yes,way/999286023
Eway/999286023_6_R,N12d4860307_41d8894337,N12d4859938_41d8894642,0.004564,0.05,footway,compacted,,,,,yes,way/999286023
Eway/999286024_0,N12d4822664_41d8890633,N12d4822836_41d8890425,0.002716,0.03,footway,,,,,,yes,way/999286024
Eway/999286024_0_R,N12d4822836_41d8890425,N12d4822664_41d8890633,0.002716,0.03,footway,,,,,,yes,way/999286024
Eway/999286036_0,N12d4831637_41d8846725,N12d4831767_41d8846915,0.002371,0.03,footway,,,,no,,yes,way/999286036
Eway/999286036_0_R,N12d4831767_41d8846915,N12d4831637_41d8846725,0.002371,0.03,footway,,,,no,,yes,way/999286036
Eway/999286037_0,N12d4831637_41d8846725,N12d4831308_41d8846425,0.004306,0.09,steps,,,,no,,yes,way/999286037
Eway/999286037_0_R,N12d4831308_41d8846425,N12d4831637_41d8846725,0.004306,0.09,steps,,,,no,,yes,way/999286037
Eway/999286038_0,N12d4831191_41d8846333,N12d4831308_41d8846425,0.001409,0.02,footway,,,,,,yes,way/999286038
Eway/999286038_0_R,N12d4831308_41d8846425,N12d4831191_41d8846333,0.001409,0.02,footway,,,,,,yes,way/999286038
Eway/999286039_0,N12d4831191_41d8846333,N12d4830933_41d8846161,0.002867,0.06,steps,sett,,,no,,yes,way/999286039
Eway/999286039_0_R,N12d4830933_41d8846161,N12d4831191_41d8846333,0.002867,0.06,steps,sett,,,no,,yes,way/999286039
Eway/999286040_0,N12d4835346_41d8845960,N12d4835294_41d8846062,0.001213,0.01,footway,,,,,,yes,way/999286040
Eway/999286040_0_R,N12d4835294_41d8846062,N12d4835346_41d8845960,0.001213,0.01,footway,,,,,,yes,way/999286040
Eway/999286041_0,N12d4835346_41d8845960,N12d4835517_41d8845567,0.004594,0.09,steps,sett,,,no,,yes,way/999286041
Eway/999286041_0_R,N12d4835517_41d8845567,N12d4835346_41d8845960,0.004594,0.09,steps,sett,,,no,,yes,way/999286041
Eway/999286042_0,N12d4834380_41d8846475,N12d4834333_41d8846596,0.001401,0.02,footway,,,,no,,yes,way/999286042
Eway/999286042_0_R,N12d4834333_41d8846596,N12d4834380_41d8846475,0.001401,0.02,footway,,,,no,,yes,way/999286042
Eway/999286043_0,N12d4835499_41d8846111,N12d4835294_41d8846062,0.001782,0.02,footway,,,,,,yes,way/999286043
Eway/999286043_0_R,N12d4835294_41d8846062,N12d4835499_41d8846111,0.001782,0.02,footway,,,,,,yes,way/999286043
Eway/999286043_1,N12d4835294_41d8846062,N12d4835104_41d8846056,0.001574,0.02,footway,,,,,,yes,way/999286043
Eway/999286043_1_R,N12d4835104_41d8846056,N12d4835294_41d8846062,0.001574,0.02,footway,,,,,,yes,way/999286043
Eway/999286044_0,N12d4835996_41d8846630,N12d4835982_41d8846530,0.001118,0.02,steps,sett,,,,,yes,way/999286044
Eway/999286044_0_R,N12d4835982_41d8846530,N12d4835996_41d8846630,0.001118,0.02,steps,sett,,,,,yes,way/999286044
Eway/999286044_1,N12d4835982_41d8846530,N12d4835922_41d8846410,0.001424,0.03,steps,sett,,,,,yes,way/999286044
Eway/999286044_1_R,N12d4835922_41d8846410,N12d4835982_41d8846530,0.001424,0.03,steps,sett,,,,,yes,way/999286044
Eway/999286044_2,N12d4835922_41d8846410,N12d4835781_41d8846276,0.001893,0.04,steps,sett,,,,,yes,way/999286044
Eway/999286044_2_R,N12d4835781_41d8846276,N12d4835922_41d8846410,0.001893,0.04,steps,sett,,,,,yes,way/999286044
Eway/999286044_3,N12d4835781_41d8846276,N12d4835640_41d8846166,0.001691,0.03,steps,sett,,,,,yes,way/999286044
Eway/999286044_3_R,N12d4835640_41d8846166,N12d4835781_41d8846276,0.001691,0.03,steps,sett,,,,,yes,way/999286044
Eway/999286044_4,N12d4835640_41d8846166,N12d4835499_41d8846111,0.001318,0.03,steps,sett,,,,,yes,way/999286044
Eway/999286044_4_R,N12d4835499_41d8846111,N12d4835640_41d8846166,0.001318,0.03,steps,sett,,,,,yes,way/999286044
Eway/999286045_0,N12d4836009_41d8846725,N12d4835996_41d8846630,0.001062,0.01,footway,,,,,,yes,way/999286045
Eway/999286045_0_R,N12d4835996_41d8846630,N12d4836009_41d8846725,0.001062,0.01,footway,,,,,,yes,way/999286045
Eway/999286046_0,N12d4835573_41d8845422,N12d4835517_41d8845567,0.001678,0.02,footway,,,,,,yes,way/999286046
Eway/999286046_0_R,N12d4835517_41d8845567,N12d4835573_41d8845422,0.001678,0.02,footway,,,,,,yes,way/999286046
Eway/999286047_0,N12d4830672_41d8845993,N12d4830933_41d8846161,0.002856,0.03,footway,,,,no,,yes,way/999286047
Eway/999286047_0_R,N12d4830933_41d8846161,N12d4830672_41d8845993,0.002856,0.03,footway,,,,no,,yes,way/999286047
Eway/999286048_0,N12d4834380_41d8846475,N12d4834433_41d8846360,0.001352,0.03,steps,sett,,,,,yes,way/999286048
Eway/999286048_0_R,N12d4834433_41d8846360,N12d4834380_41d8846475,0.001352,0.03,steps,sett,,,,,yes,way/999286048
